source,year,state,total_activities,sdg_1_coverage,sdg_1_name,sdg_2_coverage,sdg_2_name,sdg_3_coverage,sdg_3_name,sdg_4_coverage,sdg_4_name,sdg_5_coverage,sdg_5_name,sdg_6_coverage,sdg_6_name,sdg_7_coverage,sdg_7_name,sdg_8_coverage,sdg_8_name,sdg_9_coverage,sdg_9_name,sdg_10_coverage,sdg_10_name,sdg_11_coverage,sdg_11_name,sdg_12_coverage,sdg_12_name,sdg_13_coverage,sdg_13_name,sdg_14_coverage,sdg_14_name,sdg_15_coverage,sdg_15_name,sdg_16_coverage,sdg_16_name,sdg_17_coverage,sdg_17_name
NT_Litchfield_Urban_2025,2025,NT,24,0.0,No Poverty,0.0,Zero Hunger,0.7083,Good Health and Well-being,0.0833,Quality Education,0.0417,Gender Equality,0.0417,Clean Water and Sanitation,0.0417,Affordable and Clean Energy,0.7083,Decent Work and Economic Growth,0.125,"Industry, Innovation and Infrastructure",0.0833,Reduced Inequalities,0.4167,Sustainable Cities and Communities,0.0417,Responsible Consumption and Production,0.0417,Climate Action,0.0,Life Below Water,0.1667,Life on Land,0.25,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_East Arnhem_Rural_2025,2025,NT,65,0.0615,No Poverty,0.0154,Zero Hunger,0.5538,Good Health and Well-being,0.0923,Quality Education,0.0154,Gender Equality,0.0615,Clean Water and Sanitation,0.0308,Affordable and Clean Energy,0.5692,Decent Work and Economic Growth,0.1231,"Industry, Innovation and Infrastructure",0.0154,Reduced Inequalities,0.4615,Sustainable Cities and Communities,0.1231,Responsible Consumption and Production,0.1231,Climate Action,0.0308,Life Below Water,0.0769,Life on Land,0.3692,"Peace, Justice and Strong Institutions",0.0308,Partnerships for the Goals
NSW_Walgett_Rural_2025,2025,NSW,18,0.0556,No Poverty,0.0,Zero Hunger,0.5,Good Health and Well-being,0.1111,Quality Education,0.1111,Gender Equality,0.1111,Clean Water and Sanitation,0.0556,Affordable and Clean Energy,0.7778,Decent Work and Economic Growth,0.1667,"Industry, Innovation and Infrastructure",0.0556,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0556,Responsible Consumption and Production,0.2222,Climate Action,0.0,Life Below Water,0.0556,Life on Land,0.5556,"Peace, Justice and Strong Institutions",0.0556,Partnerships for the Goals
NT_Macdonnell_Rural_2025,2025,NT,24,0.0417,No Poverty,0.0833,Zero Hunger,0.5417,Good Health and Well-being,0.1667,Quality Education,0.0833,Gender Equality,0.0,Clean Water and Sanitation,0.0417,Affordable and Clean Energy,0.7917,Decent Work and Economic Growth,0.2917,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.0833,Sustainable Cities and Communities,0.0417,Responsible Consumption and Production,0.0417,Climate Action,0.0417,Life Below Water,0.0,Life on Land,0.2917,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_Palmerston_Urban_2025,2025,NT,63,0.0476,No Poverty,0.0,Zero Hunger,0.6667,Good Health and Well-being,0.1905,Quality Education,0.0317,Gender Equality,0.0635,Clean Water and Sanitation,0.0317,Affordable and Clean Energy,0.6984,Decent Work and Economic Growth,0.1905,"Industry, Innovation and Infrastructure",0.0159,Reduced Inequalities,0.381,Sustainable Cities and Communities,0.0476,Responsible Consumption and Production,0.0952,Climate Action,0.0,Life Below Water,0.127,Life on Land,0.3016,"Peace, Justice and Strong Institutions",0.0159,Partnerships for the Goals
NT_Tiwi Islands_Rural_2025,2025,NT,5,0.0,No Poverty,0.0,Zero Hunger,0.8,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.2,Affordable and Clean Energy,0.8,Decent Work and Economic Growth,0.4,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.2,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.4,Climate Action,0.0,Life Below Water,0.2,Life on Land,0.6,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_Roper Gulf_Rural_2025,2025,NT,36,0.0,No Poverty,0.0,Zero Hunger,0.6111,Good Health and Well-being,0.1944,Quality Education,0.0556,Gender Equality,0.0278,Clean Water and Sanitation,0.0278,Affordable and Clean Energy,0.8056,Decent Work and Economic Growth,0.1389,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3056,Sustainable Cities and Communities,0.0556,Responsible Consumption and Production,0.0278,Climate Action,0.0,Life Below Water,0.0278,Life on Land,0.5278,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_Wagait_Urban_2025,2025,NT,30,0.1,No Poverty,0.0,Zero Hunger,0.5333,Good Health and Well-being,0.0333,Quality Education,0.0,Gender Equality,0.0667,Clean Water and Sanitation,0.0333,Affordable and Clean Energy,0.6,Decent Work and Economic Growth,0.0667,"Industry, Innovation and Infrastructure",0.0333,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0333,Responsible Consumption and Production,0.1667,Climate Action,0.0333,Life Below Water,0.1,Life on Land,0.4333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_West Daly_Rural_2025,2025,NT,33,0.0909,No Poverty,0.0303,Zero Hunger,0.7273,Good Health and Well-being,0.0606,Quality Education,0.0303,Gender Equality,0.1212,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.8182,Decent Work and Economic Growth,0.0606,"Industry, Innovation and Infrastructure",0.0303,Reduced Inequalities,0.5758,Sustainable Cities and Communities,0.0909,Responsible Consumption and Production,0.1818,Climate Action,0.0303,Life Below Water,0.1515,Life on Land,0.303,"Peace, Justice and Strong Institutions",0.0303,Partnerships for the Goals
QLD_Aurukun_Rural_2025,2025,QLD,8,0.0,No Poverty,0.0,Zero Hunger,0.375,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.25,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.125,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.875,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_West Arnhem_Rural_2025,2025,NT,44,0.0682,No Poverty,0.0227,Zero Hunger,0.7273,Good Health and Well-being,0.0909,Quality Education,0.0227,Gender Equality,0.1136,Clean Water and Sanitation,0.0227,Affordable and Clean Energy,0.7273,Decent Work and Economic Growth,0.0909,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5909,Sustainable Cities and Communities,0.0682,Responsible Consumption and Production,0.1364,Climate Action,0.0,Life Below Water,0.0227,Life on Land,0.6136,"Peace, Justice and Strong Institutions",0.0227,Partnerships for the Goals
QLD_Balonne_Rural_2025,2025,QLD,12,0.0833,No Poverty,0.0833,Zero Hunger,0.6667,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.25,Clean Water and Sanitation,0.0833,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.25,"Industry, Innovation and Infrastructure",0.0833,Reduced Inequalities,0.4167,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0833,Climate Action,0.0,Life Below Water,0.0833,Life on Land,0.25,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Barcaldine_Rural_2025,2025,QLD,7,0.1429,No Poverty,0.0,Zero Hunger,0.8571,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.1429,Clean Water and Sanitation,0.1429,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.1429,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.8571,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.4286,Climate Action,0.0,Life Below Water,0.1429,Life on Land,0.4286,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Blackall Tambo_Rural_2025,2025,QLD,11,0.0,No Poverty,0.0,Zero Hunger,0.5455,Good Health and Well-being,0.0909,Quality Education,0.0909,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.7273,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6364,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.6364,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Bundaberg_Urban_2025,2025,QLD,3,0.0,No Poverty,0.0,Zero Hunger,0.3333,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,1.0,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.3333,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.0,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Banana_Rural_2025,2025,QLD,46,0.0652,No Poverty,0.0217,Zero Hunger,0.2609,Good Health and Well-being,0.0652,Quality Education,0.0217,Gender Equality,0.0435,Clean Water and Sanitation,0.0435,Affordable and Clean Energy,0.5217,Decent Work and Economic Growth,0.0652,"Industry, Innovation and Infrastructure",0.0217,Reduced Inequalities,0.3261,Sustainable Cities and Communities,0.087,Responsible Consumption and Production,0.1957,Climate Action,0.0,Life Below Water,0.087,Life on Land,0.2609,"Peace, Justice and Strong Institutions",0.0217,Partnerships for the Goals
QLD_Burdekin_Rural_2025,2025,QLD,68,0.0294,No Poverty,0.0294,Zero Hunger,0.5882,Good Health and Well-being,0.0882,Quality Education,0.0,Gender Equality,0.2059,Clean Water and Sanitation,0.0147,Affordable and Clean Energy,0.6912,Decent Work and Economic Growth,0.1471,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4412,Sustainable Cities and Communities,0.1176,Responsible Consumption and Production,0.2941,Climate Action,0.0,Life Below Water,0.0147,Life on Land,0.25,"Peace, Justice and Strong Institutions",0.0441,Partnerships for the Goals
QLD_Burke_Rural_2025,2025,QLD,4,0.0,No Poverty,0.0,Zero Hunger,0.75,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.25,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.25,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.25,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_Central Desert_Rural_2025,2025,NT,55,0.1455,No Poverty,0.0182,Zero Hunger,0.7818,Good Health and Well-being,0.0364,Quality Education,0.0364,Gender Equality,0.0727,Clean Water and Sanitation,0.0545,Affordable and Clean Energy,0.7455,Decent Work and Economic Growth,0.1636,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3091,Sustainable Cities and Communities,0.1455,Responsible Consumption and Production,0.2,Climate Action,0.0,Life Below Water,0.1636,Life on Land,0.3636,"Peace, Justice and Strong Institutions",0.0182,Partnerships for the Goals
QLD_Cairns_Urban_2025,2025,QLD,3,0.3333,No Poverty,0.0,Zero Hunger,1.0,Good Health and Well-being,0.0,Quality Education,0.3333,Gender Equality,0.3333,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.3333,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6667,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.3333,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
NT_Coomalie_Rural_2025,2025,NT,31,0.0,No Poverty,0.0,Zero Hunger,0.5806,Good Health and Well-being,0.0323,Quality Education,0.0,Gender Equality,0.0968,Clean Water and Sanitation,0.0645,Affordable and Clean Energy,0.5484,Decent Work and Economic Growth,0.0968,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5484,Sustainable Cities and Communities,0.0323,Responsible Consumption and Production,0.1935,Climate Action,0.0,Life Below Water,0.3226,Life on Land,0.2258,"Peace, Justice and Strong Institutions",0.0323,Partnerships for the Goals
QLD_Carpentaria_Rural_2025,2025,QLD,31,0.0968,No Poverty,0.0,Zero Hunger,0.6774,Good Health and Well-being,0.2903,Quality Education,0.0968,Gender Equality,0.0968,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6452,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.3548,Sustainable Cities and Communities,0.0645,Responsible Consumption and Production,0.1613,Climate Action,0.0,Life Below Water,0.0968,Life on Land,0.5484,"Peace, Justice and Strong Institutions",0.0323,Partnerships for the Goals
QLD_Cassowary Coast_Urban_2025,2025,QLD,21,0.2381,No Poverty,0.0,Zero Hunger,0.4762,Good Health and Well-being,0.1905,Quality Education,0.0952,Gender Equality,0.0,Clean Water and Sanitation,0.0476,Affordable and Clean Energy,0.8571,Decent Work and Economic Growth,0.1429,"Industry, Innovation and Infrastructure",0.0476,Reduced Inequalities,0.3333,Sustainable Cities and Communities,0.1905,Responsible Consumption and Production,0.1905,Climate Action,0.0476,Life Below Water,0.0952,Life on Land,0.2381,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Central Highlands_Urban_2025,2025,QLD,34,0.0294,No Poverty,0.0,Zero Hunger,0.5588,Good Health and Well-being,0.1471,Quality Education,0.0294,Gender Equality,0.1471,Clean Water and Sanitation,0.0588,Affordable and Clean Energy,0.6765,Decent Work and Economic Growth,0.2059,"Industry, Innovation and Infrastructure",0.0294,Reduced Inequalities,0.3529,Sustainable Cities and Communities,0.1765,Responsible Consumption and Production,0.2647,Climate Action,0.0,Life Below Water,0.1176,Life on Land,0.3529,"Peace, Justice and Strong Institutions",0.0294,Partnerships for the Goals
QLD_Cherbourg_Rural_2025,2025,QLD,25,0.2,No Poverty,0.0,Zero Hunger,0.52,Good Health and Well-being,0.0,Quality Education,0.12,Gender Equality,0.08,Clean Water and Sanitation,0.04,Affordable and Clean Energy,0.56,Decent Work and Economic Growth,0.04,"Industry, Innovation and Infrastructure",0.04,Reduced Inequalities,0.48,Sustainable Cities and Communities,0.12,Responsible Consumption and Production,0.32,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.48,"Peace, Justice and Strong Institutions",0.04,Partnerships for the Goals
QLD_Charters Towers_Rural_2025,2025,QLD,46,0.0217,No Poverty,0.0435,Zero Hunger,0.5,Good Health and Well-being,0.0435,Quality Education,0.0,Gender Equality,0.1087,Clean Water and Sanitation,0.0435,Affordable and Clean Energy,0.6087,Decent Work and Economic Growth,0.087,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5652,Sustainable Cities and Communities,0.1087,Responsible Consumption and Production,0.2609,Climate Action,0.0217,Life Below Water,0.1304,Life on Land,0.5,"Peace, Justice and Strong Institutions",0.0217,Partnerships for the Goals
QLD_Diamantina_Rural_2025,2025,QLD,9,0.0,No Poverty,0.0,Zero Hunger,0.5556,Good Health and Well-being,0.0,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6667,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.4444,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.2222,Climate Action,0.1111,Life Below Water,0.3333,Life on Land,0.3333,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Croydon_Rural_2025,2025,QLD,11,0.1818,No Poverty,0.0,Zero Hunger,0.7273,Good Health and Well-being,0.1818,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,1.0,Decent Work and Economic Growth,0.0,"Industry, Innovation and Infrastructure",0.0909,Reduced Inequalities,0.4545,Sustainable Cities and Communities,0.0,Responsible Consumption and Production,0.0909,Climate Action,0.0,Life Below Water,0.0909,Life on Land,0.2727,"Peace, Justice and Strong Institutions",0.0,Partnerships for the Goals
QLD_Douglas_Rural_2025,2025,QLD,29,0.069,No Poverty,0.0345,Zero Hunger,0.4828,Good Health and Well-being,0.0345,Quality Education,0.0,Gender Equality,0.1379,Clean Water and Sanitation,0.0345,Affordable and Clean Energy,0.4483,Decent Work and Economic Growth,0.069,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.5172,Sustainable Cities and Communities,0.069,Responsible Consumption and Production,0.1379,Climate Action,0.0,Life Below Water,0.1379,Life on Land,0.2414,"Peace, Justice and Strong Institutions",0.0345,Partnerships for the Goals
QLD_Etheridge_Rural_2025,2025,QLD,13,0.0769,No Poverty,0.0,Zero Hunger,0.5385,Good Health and Well-being,0.0769,Quality Education,0.0,Gender Equality,0.0,Clean Water and Sanitation,0.0,Affordable and Clean Energy,0.6923,Decent Work and Economic Growth,0.1538,"Industry, Innovation and Infrastructure",0.0,Reduced Inequalities,0.6154,Sustainable Cities and Communities,0.0769,Responsible Consumption and Production,0.1538,Climate Action,0.0,Life Below Water,0.0,Life on Land,0.5385,"Peace, Justice and Strong Institutions",0.2308,Partnerships for the Goals
