filename,path,state,council,year,has_financial_statements,financial_heading,financial_page,total_pages,total_chars
WA_Yilgarn_Rural_2024.pdf,2024/WA/WA_Yilgarn_Rural_2024.pdf,WA,Yilgarn,2024,True,financial statements,12.0,68,131008
WA_Coolgardie_Rural_2024.pdf,2024/WA/WA_Coolgardie_Rural_2024.pdf,WA,Coolgardie,2024,True,statement of comprehensive income,25.0,68,40931
WA_Karratha_Urban_2024.pdf,2024/WA/WA_Karratha_Urban_2024.pdf,WA,Karratha,2024,True,statement of comprehensive income,49.0,100,218426
WA_York_Rural_2024.pdf,2024/WA/WA_York_Rural_2024.pdf,WA,York,2024,True,statement of comprehensive income,38.0,80,133266
WA_Beverley_Rural_2024.pdf,2024/WA/WA_Beverley_Rural_2024.pdf,WA,Beverley,2024,True,statement of comprehensive income,30.0,77,146934
WA_Melville_Urban_2024.pdf,2024/WA/WA_Melville_Urban_2024.pdf,WA,Melville,2024,False,,,45,141300
WA_Broome_Rural_2024.pdf,2024/WA/WA_Broome_Rural_2024.pdf,WA,Broome,2024,True,financial statements,41.0,94,176324
WA_Coorow_Rural_2024.pdf,2024/WA/WA_Coorow_Rural_2024.pdf,WA,Coorow,2024,True,statement of comprehensive income,29.0,72,124713
WA_Derby West Kimberley_Rural_2024.pdf,2024/WA/WA_Derby West Kimberley_Rural_2024.pdf,WA,Derby West Kimberley,2024,False,,,36,59008
WA_Kalgoorlie Boulder_Urban_2024.pdf,2024/WA/WA_Kalgoorlie Boulder_Urban_2024.pdf,WA,Kalgoorlie Boulder,2024,False,,,196,232209
WA_Mount Magnet_Rural_2024.pdf,2024/WA/WA_Mount Magnet_Rural_2024.pdf,WA,Mount Magnet,2024,False,,,64,40050
WA_Fremantle_Urban_2024.pdf,2024/WA/WA_Fremantle_Urban_2024.pdf,WA,Fremantle,2024,False,,,53,73909
WA_Broomehill Tambellup_Rural_2024.pdf,2024/WA/WA_Broomehill Tambellup_Rural_2024.pdf,WA,Broomehill Tambellup,2024,True,statement of comprehensive income,26.0,64,124789
WA_Nedlands_Urban_2024.pdf,2024/WA/WA_Nedlands_Urban_2024.pdf,WA,Nedlands,2024,True,statement of comprehensive income,89.0,142,118188
WA_Vincent_Urban_2024.pdf,2024/WA/WA_Vincent_Urban_2024.pdf,WA,Vincent,2024,True,statement of comprehensive income,95.0,132,236972
WA_Carnamah_Rural_2024.pdf,2024/WA/WA_Carnamah_Rural_2024.pdf,WA,Carnamah,2024,False,,,68,121740
WA_Subiaco_Urban_2024.pdf,2024/WA/WA_Subiaco_Urban_2024.pdf,WA,Subiaco,2024,False,,,24,38210
WA_West Arthur_Rural_2024.pdf,2024/WA/WA_West Arthur_Rural_2024.pdf,WA,West Arthur,2024,True,statement of comprehensive income,3.0,77,61700
WA_Wagin_Rural_2024.pdf,2024/WA/WA_Wagin_Rural_2024.pdf,WA,Wagin,2024,False,,,66,63354
WA_Dalwallinu_Rural_2024.pdf,2024/WA/WA_Dalwallinu_Rural_2024.pdf,WA,Dalwallinu,2024,True,financial statements,48.0,103,100951
WA_Shark Bay_Rural_2024.pdf,2024/WA/WA_Shark Bay_Rural_2024.pdf,WA,Shark Bay,2024,True,statement of comprehensive income,33.0,71,139275
WA_Chittering_Rural_2024.pdf,2024/WA/WA_Chittering_Rural_2024.pdf,WA,Chittering,2024,False,,,166,299394
WA_Kwinana_Urban_2024.pdf,2024/WA/WA_Kwinana_Urban_2024.pdf,WA,Kwinana,2024,False,,,80,131779
WA_Kondinin_Urban_2024.pdf,2024/WA/WA_Kondinin_Urban_2024.pdf,WA,Kondinin,2024,False,,,73,48076
WA_East Pilbara_Rural_2024.pdf,2024/WA/WA_East Pilbara_Rural_2024.pdf,WA,East Pilbara,2024,True,financial statements,43.0,96,191180
WA_Moora_Rural_2024.pdf,2024/WA/WA_Moora_Rural_2024.pdf,WA,Moora,2024,True,statement of comprehensive income,11.0,50,138196
WA_Claremont_Urban_2024.pdf,2024/WA/WA_Claremont_Urban_2024.pdf,WA,Claremont,2024,True,statement of financial position,110.0,158,147543
WA_Narembeen_Rural_2024.pdf,2024/WA/WA_Narembeen_Rural_2024.pdf,WA,Narembeen,2024,False,,,74,56653
WA_Kojonup_Rural_2024.pdf,2024/WA/WA_Kojonup_Rural_2024.pdf,WA,Kojonup,2024,False,,,73,53323
WA_Nungarin_Rural_2024.pdf,2024/WA/WA_Nungarin_Rural_2024.pdf,WA,Nungarin,2024,True,statement of comprehensive income,22.0,60,134463
WA_Exmouth_Rural_2024.pdf,2024/WA/WA_Exmouth_Rural_2024.pdf,WA,Exmouth,2024,True,statement of comprehensive income,37.0,81,134215
WA_Bridgetown Greenbushes_Rural_2024.pdf,2024/WA/WA_Bridgetown Greenbushes_Rural_2024.pdf,WA,Bridgetown Greenbushes,2024,True,statement of comprehensive income,23.0,68,161023
WA_Busselton_Urban_2024.pdf,2024/WA/WA_Busselton_Urban_2024.pdf,WA,Busselton,2024,True,statement of comprehensive income,58.0,126,270628
WA_Chapman Valley_Rural_2024.pdf,2024/WA/WA_Chapman Valley_Rural_2024.pdf,WA,Chapman Valley,2024,True,audited financial statements,29.0,78,139535
WA_Dumbleyung_Rural_2024.pdf,2024/WA/WA_Dumbleyung_Rural_2024.pdf,WA,Dumbleyung,2024,True,statement of comprehensive income,34.0,76,135723
WA_Dowerin_Rural_2024.pdf,2024/WA/WA_Dowerin_Rural_2024.pdf,WA,Dowerin,2024,False,,,57,51573
WA_Carnarvon_Rural_2024.pdf,2024/WA/WA_Carnarvon_Rural_2024.pdf,WA,Carnarvon,2024,True,financial statements,85.0,89,170965
WA_Toodyay_Rural_2024.pdf,2024/WA/WA_Toodyay_Rural_2024.pdf,WA,Toodyay,2024,False,,,101,65510
WA_Northampton_Rural_2024.pdf,2024/WA/WA_Northampton_Rural_2024.pdf,WA,Northampton,2024,False,,,54,26082
WA_Wiluna_Rural_2024.pdf,2024/WA/WA_Wiluna_Rural_2024.pdf,WA,Wiluna,2024,True,financial statements,3.0,104,150204
WA_Capel_Rural_2024.pdf,2024/WA/WA_Capel_Rural_2024.pdf,WA,Capel,2024,True,financial statements,82.0,129,205801
WA_Katanning_Rural_2024.pdf,2024/WA/WA_Katanning_Rural_2024.pdf,WA,Katanning,2024,True,statement of comprehensive income,44.0,88,168709
WA_Narrogin_Rural_2024.pdf,2024/WA/WA_Narrogin_Rural_2024.pdf,WA,Narrogin,2024,True,statement of comprehensive income,30.0,74,175219
WA_Peppermint Grove_Urban_2024.pdf,2024/WA/WA_Peppermint Grove_Urban_2024.pdf,WA,Peppermint Grove,2024,True,statement of comprehensive income,45.0,80,172849
WA_Irwin_Rural_2024.pdf,2024/WA/WA_Irwin_Rural_2024.pdf,WA,Irwin,2024,True,statement of comprehensive income,2.0,61,24533
WA_Mundaring_Rural_2024.pdf,2024/WA/WA_Mundaring_Rural_2024.pdf,WA,Mundaring,2024,False,,,75,78063
WA_Perth_Urban_2024.pdf,2024/WA/WA_Perth_Urban_2024.pdf,WA,Perth,2024,True,statement of comprehensive income,54.0,156,329346
WA_Leonora_Rural_2024.pdf,2024/WA/WA_Leonora_Rural_2024.pdf,WA,Leonora,2024,True,statement of financial position,32.0,68,63273
WA_Goomalling_Rural_2024.pdf,2024/WA/WA_Goomalling_Rural_2024.pdf,WA,Goomalling,2024,True,statement of comprehensive income,22.0,78,147601
WA_Cockburn_Urban_2024.pdf,2024/WA/WA_Cockburn_Urban_2024.pdf,WA,Cockburn,2024,False,,,137,263664
WA_Plantagenet_Rural_2024.pdf,2024/WA/WA_Plantagenet_Rural_2024.pdf,WA,Plantagenet,2024,True,statement of comprehensive income,28.0,72,139853
WA_Boyup Brooke_Rural_2024.pdf,2024/WA/WA_Boyup Brooke_Rural_2024.pdf,WA,Boyup Brooke,2024,False,,,92,45647
WA_Dandaragan_Rural_2024.pdf,2024/WA/WA_Dandaragan_Rural_2024.pdf,WA,Dandaragan,2024,False,,,38,60432
WA_Kalamunda_Urban_2024.pdf,2024/WA/WA_Kalamunda_Urban_2024.pdf,WA,Kalamunda,2024,True,statement of comprehensive income,9.0,151,260980
WA_Kent_Rural_2024.pdf,2024/WA/WA_Kent_Rural_2024.pdf,WA,Kent,2024,True,statement of comprehensive income,14.0,56,107194
WA_Trayning_Rural_2024.pdf,2024/WA/WA_Trayning_Rural_2024.pdf,WA,Trayning,2024,True,statement of comprehensive income,3.0,60,109714
WA_Gnowangerup_Rural_2024.pdf,2024/WA/WA_Gnowangerup_Rural_2024.pdf,WA,Gnowangerup,2024,True,statement of financial position,54.0,96,76966
WA_Bassendean_Urban_2024.pdf,2024/WA/WA_Bassendean_Urban_2024.pdf,WA,Bassendean,2024,True,statement of comprehensive income,3.0,116,191963
WA_Victoria Plains_Rural_2024.pdf,2024/WA/WA_Victoria Plains_Rural_2024.pdf,WA,Victoria Plains,2024,True,statement of comprehensive income,45.0,84,156332
WA_Donnybrook Balingup_Rural_2024.pdf,2024/WA/WA_Donnybrook Balingup_Rural_2024.pdf,WA,Donnybrook Balingup,2024,True,statement of comprehensive income,37.0,84,171277
WA_Wanneroo_Urban_2024.pdf,2024/WA/WA_Wanneroo_Urban_2024.pdf,WA,Wanneroo,2024,True,statement of financial position,3.0,118,407565
WA_Murray_Rural_2024.pdf,2024/WA/WA_Murray_Rural_2024.pdf,WA,Murray,2024,True,statement of comprehensive income,32.0,63,186960
WA_Bruce Rock_Rural_2024.pdf,2024/WA/WA_Bruce Rock_Rural_2024.pdf,WA,Bruce Rock,2024,True,audited financial statements,2.0,70,154309
WA_Koorda_Rural_2024.pdf,2024/WA/WA_Koorda_Rural_2024.pdf,WA,Koorda,2024,True,statement of comprehensive income,16.0,53,106546
WA_Three Springs_Rural_2024.pdf,2024/WA/WA_Three Springs_Rural_2024.pdf,WA,Three Springs,2024,True,statement of comprehensive income,15.0,55,109465
WA_Harvey_Urban_2024.pdf,2024/WA/WA_Harvey_Urban_2024.pdf,WA,Harvey,2024,True,statement of comprehensive income,55.0,102,194655
WA_Joondalup_Urban_2024.pdf,2024/WA/WA_Joondalup_Urban_2024.pdf,WA,Joondalup,2024,False,,,184,332693
WA_Rockingham_Urban_2024.pdf,2024/WA/WA_Rockingham_Urban_2024.pdf,WA,Rockingham,2024,True,statement of comprehensive income,62.0,144,213861
WA_Quairading_Rural_2024.pdf,2024/WA/WA_Quairading_Rural_2024.pdf,WA,Quairading,2024,False,,,78,121532
WA_Esperance_Rural_2024.pdf,2024/WA/WA_Esperance_Rural_2024.pdf,WA,Esperance,2024,True,statement of comprehensive income,69.0,117,239632
WA_Wyalkatchem_Rural_2024.pdf,2024/WA/WA_Wyalkatchem_Rural_2024.pdf,WA,Wyalkatchem,2024,True,statement of comprehensive income,25.0,64,49944
WA_Meekatharra_Rural_2024.pdf,2024/WA/WA_Meekatharra_Rural_2024.pdf,WA,Meekatharra,2024,True,statement of comprehensive income,38.0,70,131109
WA_Pingelly_Rural_2024.pdf,2024/WA/WA_Pingelly_Rural_2024.pdf,WA,Pingelly,2024,True,statement of comprehensive income,35.0,75,126883
WA_Belmont_Urban_2024.pdf,2024/WA/WA_Belmont_Urban_2024.pdf,WA,Belmont,2024,True,statement of comprehensive income,41.0,110,200608
WA_Murchison_Rural_2024.pdf,2024/WA/WA_Murchison_Rural_2024.pdf,WA,Murchison,2024,True,statement of comprehensive income,30.0,32,64688
WA_Bayswater_Urban_2024.pdf,2024/WA/WA_Bayswater_Urban_2024.pdf,WA,Bayswater,2024,True,general purpose financial statements,5.0,222,384839
WA_Denmark_Rural_2024.pdf,2024/WA/WA_Denmark_Rural_2024.pdf,WA,Denmark,2024,True,statement of comprehensive income,40.0,85,99945
WA_Kellerberrin_Rural_2024.pdf,2024/WA/WA_Kellerberrin_Rural_2024.pdf,WA,Kellerberrin,2024,False,,,57,33730
WA_Cranbrook_Rural_2024.pdf,2024/WA/WA_Cranbrook_Rural_2024.pdf,WA,Cranbrook,2024,True,statement of comprehensive income,19.0,60,128944
WA_Bunbury_Urban_2024.pdf,2024/WA/WA_Bunbury_Urban_2024.pdf,WA,Bunbury,2024,False,,,118,233962
WA_Wyndham East Kimberley_Rural_2024.pdf,2024/WA/WA_Wyndham East Kimberley_Rural_2024.pdf,WA,Wyndham East Kimberley,2024,True,statement of comprehensive income,69.0,119,242269
WA_Dardanup_Rural_2024.pdf,2024/WA/WA_Dardanup_Rural_2024.pdf,WA,Dardanup,2024,True,financial statements,34.0,81,169079
WA_Boddington_Rural_2024.pdf,2024/WA/WA_Boddington_Rural_2024.pdf,WA,Boddington,2024,True,statement of comprehensive income,49.0,89,133742
WA_Ashburton_Rural_2024.pdf,2024/WA/WA_Ashburton_Rural_2024.pdf,WA,Ashburton,2024,True,statement of comprehensive income,23.0,49,195503
WA_Lake Grace_Rural_2024.pdf,2024/WA/WA_Lake Grace_Rural_2024.pdf,WA,Lake Grace,2024,True,statement of comprehensive income,25.0,63,123304
WA_Cunderdin_Rural_2024.pdf,2024/WA/WA_Cunderdin_Rural_2024.pdf,WA,Cunderdin,2024,True,statement of comprehensive income,28.0,68,109531
WA_Ravensthorpe_Rural_2024.pdf,2024/WA/WA_Ravensthorpe_Rural_2024.pdf,WA,Ravensthorpe,2024,True,financial statements,4.0,75,139133
VIC_Cardinia_Urban_2023.pdf,2023/VIC/VIC_Cardinia_Urban_2023.pdf,VIC,Cardinia,2023,True,financial statements,3.0,158,374139
VIC_Buloke_Rural_2023.pdf,2023/VIC/VIC_Buloke_Rural_2023.pdf,VIC,Buloke,2023,True,financial statements,60.0,132,243303
VIC_Northern Grampians_Rural_2023.pdf,2023/VIC/VIC_Northern Grampians_Rural_2023.pdf,VIC,Northern Grampians,2023,True,financial statements,75.0,142,265700
VIC_Moyne_Rural_2023.pdf,2023/VIC/VIC_Moyne_Rural_2023.pdf,VIC,Moyne,2023,True,notes to the financial statements,82.0,128,275890
VIC_Baw Baw_Urban_2023.pdf,2023/VIC/VIC_Baw Baw_Urban_2023.pdf,VIC,Baw Baw,2023,True,financial statements,3.0,163,337658
VIC_Horsham_Urban_2023.pdf,2023/VIC/VIC_Horsham_Urban_2023.pdf,VIC,Horsham,2023,True,notes to the financial statements,93.0,154,329821
VIC_Glen Eira_Urban_2023.pdf,2023/VIC/VIC_Glen Eira_Urban_2023.pdf,VIC,Glen Eira,2023,True,financial statements,4.0,233,484590
VIC_Casey_Urban_2023.pdf,2023/VIC/VIC_Casey_Urban_2023.pdf,VIC,Casey,2023,True,financial statements,161.0,232,422717
VIC_Nillumbik_Urban_2023.pdf,2023/VIC/VIC_Nillumbik_Urban_2023.pdf,VIC,Nillumbik,2023,True,financial statements,98.0,139,579076
VIC_Hobsons Bay_Urban_2023.pdf,2023/VIC/VIC_Hobsons Bay_Urban_2023.pdf,VIC,Hobsons Bay,2023,True,financial statements,95.0,116,225607
VIC_Indigo_Rural_2023.pdf,2023/VIC/VIC_Indigo_Rural_2023.pdf,VIC,Indigo,2023,True,financial statements,42.0,84,257379
VIC_Murrindindi_Rural_2023.pdf,2023/VIC/VIC_Murrindindi_Rural_2023.pdf,VIC,Murrindindi,2023,True,statement of changes in equity,60.0,104,304974
VIC_Yarra_Urban_2023.pdf,2023/VIC/VIC_Yarra_Urban_2023.pdf,VIC,Yarra,2023,True,financial statements,31.0,195,299936
VIC_Brimbank_Urban_2023.pdf,2023/VIC/VIC_Brimbank_Urban_2023.pdf,VIC,Brimbank,2023,True,financial statements,2.0,107,444776
VIC_West Wimmera_Rural_2023.pdf,2023/VIC/VIC_West Wimmera_Rural_2023.pdf,VIC,West Wimmera,2023,True,statement of changes in equity,101.0,169,207722
VIC_Latrobe_Urban_2023.pdf,2023/VIC/VIC_Latrobe_Urban_2023.pdf,VIC,Latrobe,2023,True,financial statements,37.0,75,290091
VIC_Mount Alexander_Urban_2023.pdf,2023/VIC/VIC_Mount Alexander_Urban_2023.pdf,VIC,Mount Alexander,2023,True,statement of cash flows,110.0,166,338846
VIC_Bass Coast_Urban_2023.pdf,2023/VIC/VIC_Bass Coast_Urban_2023.pdf,VIC,Bass Coast,2023,False,,,192,3348
VIC_Hepburn_Rural_2023.pdf,2023/VIC/VIC_Hepburn_Rural_2023.pdf,VIC,Hepburn,2023,False,,,96,202383
VIC_Moonee Valley_Urban_2023.pdf,2023/VIC/VIC_Moonee Valley_Urban_2023.pdf,VIC,Moonee Valley,2023,True,statement of changes in equity,127.0,208,417874
VIC_Alpine_Rural_2023.pdf,2023/VIC/VIC_Alpine_Rural_2023.pdf,VIC,Alpine,2023,True,financial statements,6.0,138,321525
VIC_Merri Bek_Urban_2023.pdf,2023/VIC/VIC_Merri Bek_Urban_2023.pdf,VIC,Merri Bek,2023,True,statement of changes in equity,174.0,238,434465
VIC_Ballarat_Urban_2023.pdf,2023/VIC/VIC_Ballarat_Urban_2023.pdf,VIC,Ballarat,2023,True,financial statements,31.0,158,286077
VIC_Monash_Urban_2023.pdf,2023/VIC/VIC_Monash_Urban_2023.pdf,VIC,Monash,2023,True,financial statements,188.0,248,455044
VIC_Yarriambiack_Rural_2023.pdf,2023/VIC/VIC_Yarriambiack_Rural_2023.pdf,VIC,Yarriambiack,2023,True,statement of changes in equity,79.0,129,251881
VIC_Whittlesea_Urban_2023.pdf,2023/VIC/VIC_Whittlesea_Urban_2023.pdf,VIC,Whittlesea,2023,True,financial statements,3.0,119,441710
VIC_Southern Grampians_Rural_2023.pdf,2023/VIC/VIC_Southern Grampians_Rural_2023.pdf,VIC,Southern Grampians,2023,True,statement of cash flows,88.0,160,299455
VIC_Melbourne_Urban_2023.pdf,2023/VIC/VIC_Melbourne_Urban_2023.pdf,VIC,Melbourne,2023,True,financial statements,218.0,318,556921
VIC_Darebin_Urban_2023.pdf,2023/VIC/VIC_Darebin_Urban_2023.pdf,VIC,Darebin,2023,True,financial statements,6.0,258,538225
VIC_Macedon Ranges_Urban_2023.pdf,2023/VIC/VIC_Macedon Ranges_Urban_2023.pdf,VIC,Macedon Ranges,2023,True,statement of changes in equity,59.0,93,356769
VIC_Hindmarsh_Rural_2023.pdf,2023/VIC/VIC_Hindmarsh_Rural_2023.pdf,VIC,Hindmarsh,2023,True,financial statements,99.0,170,177554
VIC_Maribyrnong_Urban_2023.pdf,2023/VIC/VIC_Maribyrnong_Urban_2023.pdf,VIC,Maribyrnong,2023,True,financial statements,152.0,226,452393
VIC_Wodonga_Urban_2023.pdf,2023/VIC/VIC_Wodonga_Urban_2023.pdf,VIC,Wodonga,2023,True,notes to financial statements,91.0,142,305922
VIC_Loddon_Rural_2023.pdf,2023/VIC/VIC_Loddon_Rural_2023.pdf,VIC,Loddon,2023,False,,,119,223518
VIC_Glenelg_Urban_2023.pdf,2023/VIC/VIC_Glenelg_Urban_2023.pdf,VIC,Glenelg,2023,False,,,64,218580
VIC_Gannawarra_Rural_2023.pdf,2023/VIC/VIC_Gannawarra_Rural_2023.pdf,VIC,Gannawarra,2023,True,financial statements,70.0,152,311668
VIC_Moorabool_Urban_2023.pdf,2023/VIC/VIC_Moorabool_Urban_2023.pdf,VIC,Moorabool,2023,True,statement of changes in equity,83.0,148,244436
VIC_Warrnambool_Urban_2023.pdf,2023/VIC/VIC_Warrnambool_Urban_2023.pdf,VIC,Warrnambool,2023,True,financial statements,96.0,167,372087
VIC_Moira_Urban_2023.pdf,2023/VIC/VIC_Moira_Urban_2023.pdf,VIC,Moira,2023,True,statement of changes in equity,3.0,164,337068
VIC_Port Phillip_Urban_2023.pdf,2023/VIC/VIC_Port Phillip_Urban_2023.pdf,VIC,Port Phillip,2023,True,financial statements,203.0,292,577017
VIC_Golden Plains_Urban_2023.pdf,2023/VIC/VIC_Golden Plains_Urban_2023.pdf,VIC,Golden Plains,2023,True,financial statements,129.0,204,434482
VIC_Pyrenees_Rural_2023.pdf,2023/VIC/VIC_Pyrenees_Rural_2023.pdf,VIC,Pyrenees,2023,True,financial statements,94.0,187,358173
VIC_Hume_Urban_2023.pdf,2023/VIC/VIC_Hume_Urban_2023.pdf,VIC,Hume,2023,True,financial statements,22.0,210,450379
VIC_Towong_Rural_2023.pdf,2023/VIC/VIC_Towong_Rural_2023.pdf,VIC,Towong,2023,True,financial statements,4.0,151,284603
VIC_Strathbogie_Rural_2023.pdf,2023/VIC/VIC_Strathbogie_Rural_2023.pdf,VIC,Strathbogie,2023,True,notes to the financial statements,97.0,155,319159
VIC_Shepparton_Urban_2023.pdf,2023/VIC/VIC_Shepparton_Urban_2023.pdf,VIC,Shepparton,2023,True,financial statements,3.0,208,320291
VIC_Boroondara_Urban_2023.pdf,2023/VIC/VIC_Boroondara_Urban_2023.pdf,VIC,Boroondara,2023,True,financial statements,3.0,358,485923
VIC_Ararat_Rural_2023.pdf,2023/VIC/VIC_Ararat_Rural_2023.pdf,VIC,Ararat,2023,True,audited financial statements,4.0,130,251096
VIC_Colac Otway_Urban_2023.pdf,2023/VIC/VIC_Colac Otway_Urban_2023.pdf,VIC,Colac Otway,2023,True,financial statements,129.0,182,428390
VIC_Bayside_Urban_2023.pdf,2023/VIC/VIC_Bayside_Urban_2023.pdf,VIC,Bayside,2023,True,financial statements,3.0,190,391571
VIC_Bendigo_Urban_2023.pdf,2023/VIC/VIC_Bendigo_Urban_2023.pdf,VIC,Bendigo,2023,True,financial statements,3.0,168,357856
VIC_Wellington_Urban_2023.pdf,2023/VIC/VIC_Wellington_Urban_2023.pdf,VIC,Wellington,2023,True,notes to the financial statements,164.0,222,376579
VIC_Melton_Urban_2023.pdf,2023/VIC/VIC_Melton_Urban_2023.pdf,VIC,Melton,2023,True,audited financial statements,3.0,110,404038
VIC_Maroondah_Urban_2023.pdf,2023/VIC/VIC_Maroondah_Urban_2023.pdf,VIC,Maroondah,2023,True,financial statements,133.0,288,641672
VIC_Benalla_Rural_2023.pdf,2023/VIC/VIC_Benalla_Rural_2023.pdf,VIC,Benalla,2023,True,financial statements,3.0,135,287367
VIC_South Gippsland_Urban_2023.pdf,2023/VIC/VIC_South Gippsland_Urban_2023.pdf,VIC,South Gippsland,2023,True,financial statements,2.0,138,333239
VIC_Frankston_Urban_2023.pdf,2023/VIC/VIC_Frankston_Urban_2023.pdf,VIC,Frankston,2023,True,financial statements,3.0,224,465605
VIC_Wangaratta_Urban_2023.pdf,2023/VIC/VIC_Wangaratta_Urban_2023.pdf,VIC,Wangaratta,2023,True,financial statements,79.0,136,354535
VIC_Banyule_Urban_2023.pdf,2023/VIC/VIC_Banyule_Urban_2023.pdf,VIC,Banyule,2023,True,statement of changes in equity,171.0,253,496777
VIC_Stonnington_Urban_2023.pdf,2023/VIC/VIC_Stonnington_Urban_2023.pdf,VIC,Stonnington,2023,True,statement of changes in equity,109.0,175,430478
VIC_Dandenong_Urban_2023.pdf,2023/VIC/VIC_Dandenong_Urban_2023.pdf,VIC,Dandenong,2023,True,financial statements,137.0,226,430618
VIC_Wyndham_Urban_2023.pdf,2023/VIC/VIC_Wyndham_Urban_2023.pdf,VIC,Wyndham,2023,False,,,210,467272
VIC_East Gippsland_Urban_2023.pdf,2023/VIC/VIC_East Gippsland_Urban_2023.pdf,VIC,East Gippsland,2023,True,financial statements,7.0,205,402482
VIC_Mansfield_Rural_2023.pdf,2023/VIC/VIC_Mansfield_Rural_2023.pdf,VIC,Mansfield,2023,True,financial statements,50.0,123,241487
VIC_Manningham_Urban_2023.pdf,2023/VIC/VIC_Manningham_Urban_2023.pdf,VIC,Manningham,2023,True,financial statements,101.0,140,352399
VIC_Mitchell_Urban_2023.pdf,2023/VIC/VIC_Mitchell_Urban_2023.pdf,VIC,Mitchell,2023,True,statement of changes in equity,181.0,276,454381
VIC_Whitehorse_Urban_2023.pdf,2023/VIC/VIC_Whitehorse_Urban_2023.pdf,VIC,Whitehorse,2023,True,financial statement,4.0,165,248988
VIC_Knox_Urban_2023.pdf,2023/VIC/VIC_Knox_Urban_2023.pdf,VIC,Knox,2023,True,financial statements,11.0,204,414323
VIC_Queenscliffe_Urban_2023.pdf,2023/VIC/VIC_Queenscliffe_Urban_2023.pdf,VIC,Queenscliffe,2023,True,financial statements,64.0,99,401056
VIC_Mornington Peninsula_Urban_2023.pdf,2023/VIC/VIC_Mornington Peninsula_Urban_2023.pdf,VIC,Mornington Peninsula,2023,True,financial statements,73.0,107,439624
VIC_Mildura_Urban_2023.pdf,2023/VIC/VIC_Mildura_Urban_2023.pdf,VIC,Mildura,2023,True,financial statements,114.0,231,201444
VIC_Campaspe_Urban_2023.pdf,2023/VIC/VIC_Campaspe_Urban_2023.pdf,VIC,Campaspe,2023,True,financial statements,18.0,158,277467
VIC_Swan Hill_Urban_2023.pdf,2023/VIC/VIC_Swan Hill_Urban_2023.pdf,VIC,Swan Hill,2023,True,financial statements,4.0,187,210337
VIC_Kingston_Urban_2023.pdf,2023/VIC/VIC_Kingston_Urban_2023.pdf,VIC,Kingston,2023,True,financial statements,124.0,196,416381
VIC_Geelong_Urban_2023.pdf,2023/VIC/VIC_Geelong_Urban_2023.pdf,VIC,Geelong,2023,True,financial statements,130.0,192,389135
NT_Darwin_Urban_2023.pdf,2023/NT/NT_Darwin_Urban_2023.pdf,NT,Darwin,2023,True,financial statements,7.0,160,312849
NT_Barkly_Rural_2023.pdf,2023/NT/NT_Barkly_Rural_2023.pdf,NT,Barkly,2023,True,general purpose financial statements,58.0,96,180824
NT_Alice Springs_Urban_2023.pdf,2023/NT/NT_Alice Springs_Urban_2023.pdf,NT,Alice Springs,2023,True,audited financial statements,3.0,110,141374
NT_Palmerston_Urban_2023.pdf,2023/NT/NT_Palmerston_Urban_2023.pdf,NT,Palmerston,2023,True,notes to and forming part of the financial statements,98.0,144,181560
NT_Tiwi Islands_Rural_2023.pdf,2023/NT/NT_Tiwi Islands_Rural_2023.pdf,NT,Tiwi Islands,2023,True,audited financial statements,3.0,103,183722
NT_Victoria Daly_Rural_2023.pdf,2023/NT/NT_Victoria Daly_Rural_2023.pdf,NT,Victoria Daly,2023,True,statement of financial position,64.0,103,181455
NT_West Arnhem_Rural_2023.pdf,2023/NT/NT_West Arnhem_Rural_2023.pdf,NT,West Arnhem,2023,True,financial statements,68.0,168,285862
NT_Roper Gulf_Rural_2023.pdf,2023/NT/NT_Roper Gulf_Rural_2023.pdf,NT,Roper Gulf,2023,True,statement of changes in equity,3.0,140,176309
NT_Central Desert_Rural_2023.pdf,2023/NT/NT_Central Desert_Rural_2023.pdf,NT,Central Desert,2023,True,financial statements,3.0,82,185506
NT_Macdonnell_Rural_2023.pdf,2023/NT/NT_Macdonnell_Rural_2023.pdf,NT,Macdonnell,2023,True,financial statements,69.0,112,183597
NT_West Daly_Rural_2023.pdf,2023/NT/NT_West Daly_Rural_2023.pdf,NT,West Daly,2023,True,financial statements,3.0,100,191700
